seq_id,tm
31654,46.12009
31655,46.564487
31656,45.833668
31657,45.64162
31658,45.31981
31659,46.514412
31660,45.322643
31661,45.011097
31662,45.988384
31663,47.127747
31664,45.5105
31665,45.533825
31666,45.387413
31667,50.058216
31668,45.79949
31669,45.67655
31670,46.91359
31671,45.566097
31672,45.903477
31673,45.512363
31674,46.005596
31675,44.866795
31676,45.50864
31677,45.79125
31678,45.794205
31679,45.163914
31680,45.727573
31681,45.41303
31682,46.398815
31683,43.831345
31684,46.9263
31685,45.49451
31686,45.30605
31687,46.67853
31688,45.27765
31689,46.63829
31690,45.434864
31691,46.01926
31692,45.324085
31693,46.759968
31694,45.371113
31695,46.34254
31696,46.356674
31697,45.6088
31698,45.71108
31699,46.272533
31700,46.983074
31701,45.87635
31702,45.232483
31703,45.67777
31704,44.255295
31705,45.552258
31706,49.841873
31707,45.41603
31708,46.687443
31709,45.724686
31710,44.769115
31711,45.265903
31712,45.833492
31713,45.777943
31714,45.37414
31715,44.81867
31716,46.7475
31717,45.983334
31718,46.430836
31719,46.743084
31720,45.58996
31721,44.94695
31722,45.748833
31723,46.04979
31724,45.475918
31725,45.445885
31726,49.982548
31727,45.532593
31728,45.65701
31729,45.898045
31730,45.198788
31731,45.304375
31732,46.049084
31733,45.66853
31734,45.726467
31735,43.68471
31736,45.512527
31737,46.188824
31738,45.73904
31739,50.070393
31740,43.71374
31741,45.60052
31742,45.53808
31743,45.898945
31744,50.577312
31745,45.652363
31746,49.412632
31747,45.79065
31748,46.155117
31749,45.43287
31750,44.902115
31751,46.124317
31752,45.5078
31753,44.048817
31754,45.32992
31755,45.95988
31756,45.673164
31757,44.855465
31758,46.73473
31759,45.820267
31760,45.69726
31761,45.941685
31762,45.57523
31763,45.87764
31764,46.860905
31765,46.441822
31766,47.096947
31767,45.701023
31768,47.19829
31769,45.88808
31770,45.5049
31771,46.740204
31772,45.2123
31773,45.358227
31774,45.891582
31775,45.40415
31776,45.956047
31777,45.76816
31778,46.469574
31779,45.59111
31780,45.988903
31781,45.657597
31782,46.04505
31783,44.619076
31784,45.627888
31785,45.864513
31786,47.264957
31787,46.100502
31788,45.211277
31789,46.19196
31790,45.66298
31791,45.808266
31792,45.4492
31793,45.923145
31794,45.42075
31795,45.74503
31796,46.197544
31797,46.162003
31798,46.88138
31799,47.20934
31800,43.333187
31801,45.35684
31802,50.151203
31803,46.58719
31804,49.79454
31805,44.54141
31806,45.623848
31807,45.714382
31808,43.734455
31809,44.949406
31810,46.301373
31811,45.612362
31812,46.919888
31813,45.858864
31814,45.86652
31815,45.90171
31816,47.02452
31817,45.70064
31818,45.614235
31819,45.759686
31820,45.735638
31821,45.64806
31822,45.804363
31823,46.247612
31824,43.593193
31825,45.817154
31826,45.259632
31827,45.916874
31828,46.18101
31829,45.395924
31830,44.903072
31831,45.702934
31832,45.678932
31833,48.72033
31834,47.767178
31835,46.279648
31836,45.51736
31837,45.303303
31838,45.782322
31839,50.318096
31840,45.895367
31841,46.10639
31842,47.59334
31843,45.683674
31844,46.04883
31845,50.676006
31846,43.79127
31847,45.44508
31848,46.026947
31849,45.510166
31850,46.846546
31851,45.65385
31852,46.181095
31853,45.679546
31854,45.787636
31855,44.950512
31856,45.47842
31857,45.814526
31858,45.50132
31859,45.238094
31860,45.351486
31861,46.03726
31862,45.773006
31863,47.29578
31864,45.045692
31865,44.85909
31866,46.193264
31867,46.14099
31868,51.524487
31869,45.870388
31870,45.35133
31871,46.074715
31872,45.611492
31873,45.596855
31874,45.05848
31875,46.31696
31876,45.20383
31877,45.414696
31878,45.342037
31879,43.564617
31880,48.380917
31881,50.052364
31882,45.140553
31883,45.70754
31884,45.843052
31885,45.608074
31886,45.682224
31887,45.15555
31888,45.060394
31889,45.452087
31890,45.125954
31891,48.218506
31892,45.537228
31893,45.601776
31894,46.458252
31895,45.482037
31896,46.056538
31897,45.686634
31898,45.173447
31899,45.40735
31900,45.744938
31901,45.78769
31902,46.309963
31903,46.202652
31904,45.974613
31905,46.955997
31906,46.396538
31907,45.96903
31908,45.853527
31909,45.775604
31910,45.964535
31911,45.41016
31912,45.67963
31913,44.4233
31914,46.039196
31915,45.97476
31916,46.442127
31917,46.16065
31918,45.69668
31919,46.654686
31920,46.896107
31921,45.918514
31922,44.87514
31923,46.400074
31924,46.436207
31925,45.265087
31926,45.990948
31927,46.73946
31928,45.363194
31929,46.002785
31930,44.663235
31931,46.93672
31932,46.12803
31933,46.703663
31934,45.60581
31935,45.592556
31936,45.55534
31937,45.59843
31938,46.699726
31939,45.51996
31940,46.274784
31941,45.99441
31942,45.570324
31943,43.849083
31944,45.948994
31945,45.3915
31946,44.585155
31947,47.922573
31948,52.131687
31949,45.65556
31950,44.124237
31951,46.833523
31952,44.51808
31953,45.706577
31954,45.76943
31955,45.43371
31956,46.912228
31957,45.884113
31958,45.51043
31959,45.45687
31960,47.06614
31961,50.48933
31962,45.54038
31963,46.385765
31964,45.673428
31965,45.43668
31966,51.17835
31967,45.570908
31968,45.90444
31969,45.123623
31970,49.846764
31971,44.165855
31972,46.20155
31973,45.547024
31974,50.6812
31975,45.73405
31976,44.967747
31977,45.50798
31978,45.519367
31979,47.582024
31980,45.17476
31981,47.631046
31982,45.363544
31983,45.882145
31984,46.150593
31985,46.261673
31986,45.608124
31987,45.767406
31988,46.43839
31989,45.192898
31990,46.63325
31991,44.487812
31992,44.559235
31993,45.55147
31994,48.856617
31995,46.07416
31996,45.86841
31997,47.173668
31998,45.493923
31999,45.289104
32000,46.32459
32001,45.294106
32002,45.788853
32003,45.25961
32004,45.403072
32005,45.433907
32006,44.244884
32007,45.6403
32008,45.7845
32009,45.69669
32010,45.992092
32011,45.090183
32012,45.007854
32013,46.588593
32014,46.271267
32015,45.165695
32016,46.00087
32017,47.639378
32018,45.54333
32019,45.618206
32020,46.0701
32021,46.054466
32022,45.52764
32023,45.141487
32024,45.138905
32025,48.34162
32026,47.288044
32027,45.981133
32028,45.670113
32029,45.338165
32030,45.557766
32031,46.537655
32032,45.840824
32033,44.601032
32034,45.19121
32035,45.20411
32036,45.455593
32037,45.00651
32038,45.641644
32039,50.603264
32040,45.947735
32041,45.934513
32042,48.13756
32043,45.682148
32044,44.73521
32045,44.450634
32046,45.98361
32047,44.285114
32048,46.24997
32049,45.788013
32050,45.506996
32051,45.486286
32052,45.662334
32053,44.75006
32054,46.436535
32055,45.938145
32056,46.979244
32057,45.325966
32058,45.700962
32059,45.474606
32060,45.31522
32061,46.900574
32062,46.33079
32063,44.038902
32064,45.079266
32065,45.751003
32066,45.616814
32067,45.953384
32068,44.98003
32069,45.71761
32070,45.708344
32071,45.210796
32072,45.44967
32073,46.180103
32074,47.918087
32075,45.63795
32076,45.33699
32077,45.043808
32078,45.35904
32079,45.63607
32080,47.6598
32081,45.617294
32082,45.07901
32083,45.626125
32084,46.05314
32085,45.29147
32086,45.16773
32087,45.50298
32088,46.073006
32089,44.768276
32090,45.739883
32091,45.59461
32092,45.575626
32093,45.472195
32094,46.107277
32095,46.063446
32096,45.274063
32097,45.613064
32098,43.576958
32099,46.62078
32100,46.027596
32101,46.72243
32102,45.661198
32103,46.284298
32104,45.6066
32105,45.52344
32106,47.945004
32107,45.44302
32108,46.041786
32109,46.245308
32110,45.67969
32111,45.67493
32112,46.968304
32113,49.8944
32114,45.124805
32115,45.680393
32116,45.566887
32117,43.92001
32118,45.380886
32119,46.10986
32120,46.57654
32121,45.639103
32122,45.12548
32123,45.47324
32124,46.093716
32125,46.40802
32126,45.665146
32127,46.395035
32128,45.343338
32129,46.527866
32130,45.90467
32131,46.47987
32132,46.166664
32133,45.748646
32134,45.677795
32135,45.491524
32136,46.10316
32137,44.842327
32138,45.67403
32139,48.735554
32140,46.028538
32141,45.182022
32142,42.802464
32143,47.025078
32144,45.913113
32145,46.860386
32146,45.2476
32147,45.77244
32148,45.43974
32149,50.84567
32150,45.54217
32151,45.172565
32152,48.676132
32153,46.005405
32154,45.769115
32155,47.646408
32156,43.038662
32157,45.790134
32158,45.67721
32159,45.808243
32160,46.627697
32161,45.70252
32162,45.491283
32163,45.399025
32164,50.64044
32165,46.65939
32166,45.41161
32167,46.38464
32168,45.69296
32169,47.15398
32170,46.60777
32171,45.7626
32172,46.29257
32173,46.826344
32174,46.031155
32175,46.4835
32176,47.88152
32177,45.52533
32178,48.445335
32179,45.72121
32180,45.992054
32181,45.80325
32182,45.916817
32183,45.529705
32184,45.220116
32185,45.03491
32186,45.782787
32187,45.66197
32188,47.096455
32189,45.67394
32190,45.75683
32191,44.825626
32192,45.934696
32193,45.501102
32194,43.499405
32195,45.63323
32196,43.825222
32197,45.257687
32198,45.64321
32199,45.86035
32200,45.64131
32201,45.765373
32202,46.007072
32203,46.167286
32204,45.06684
32205,45.726223
32206,46.56956
32207,45.615604
32208,46.035717
32209,46.37457
32210,45.787514
32211,45.72582
32212,45.101345
32213,46.874615
32214,45.486088
32215,45.922894
32216,43.944504
32217,45.62356
32218,47.59218
32219,44.94041
32220,45.295094
32221,45.269512
32222,42.55337
32223,45.697132
32224,45.450733
32225,45.354633
32226,45.453876
32227,43.050156
32228,45.19048
32229,45.870377
32230,45.459194
32231,45.552444
32232,45.16068
32233,46.2936
32234,45.41427
32235,45.708237
32236,45.62948
32237,46.029583
32238,45.519543
32239,49.488697
32240,45.917213
32241,45.91842
32242,45.614056
32243,45.723484
32244,45.78747
32245,45.690704
32246,45.603397
32247,45.45876
32248,45.59882
32249,47.114033
32250,46.60142
32251,46.05052
32252,46.607067
32253,45.18027
32254,45.734875
32255,45.581417
32256,45.22475
32257,46.061882
32258,42.982502
32259,45.625793
32260,45.38745
32261,45.377037
32262,46.25471
32263,44.658787
32264,45.596287
32265,46.117603
32266,44.957935
32267,45.979733
32268,45.816734
32269,50.36168
32270,45.182762
32271,45.71811
32272,53.594044
32273,45.570404
32274,46.506115
32275,46.13473
32276,45.98106
32277,46.119877
32278,46.659863
32279,44.616734
32280,45.87396
32281,45.740993
32282,46.010143
32283,45.849644
32284,46.822865
32285,46.295475
32286,48.15626
32287,45.56025
32288,45.50536
32289,45.017498
32290,45.463875
32291,47.205914
32292,46.29975
32293,45.905388
32294,44.35351
32295,45.851673
32296,46.085594
32297,45.98898
32298,46.97726
32299,47.35755
32300,45.943703
32301,48.81634
32302,46.0408
32303,44.48621
32304,46.56373
32305,45.61533
32306,46.069756
32307,45.388897
32308,48.29203
32309,46.10117
32310,45.369877
32311,45.89916
32312,45.521458
32313,45.265278
32314,45.95109
32315,45.644867
32316,45.953037
32317,45.527336
32318,45.751694
32319,46.29903
32320,45.57847
32321,47.12762
32322,45.63937
32323,45.465466
32324,45.931126
32325,46.871063
32326,45.997684
32327,45.884136
32328,45.59113
32329,46.233578
32330,45.58264
32331,47.176224
32332,46.043175
32333,44.223156
32334,44.725063
32335,45.471626
32336,45.327778
32337,45.183887
32338,45.640423
32339,45.55411
32340,45.872322
32341,45.490925
32342,45.45088
32343,46.113297
32344,45.748505
32345,46.334538
32346,45.598442
32347,47.115875
32348,45.838314
32349,45.619144
32350,46.166965
32351,45.72964
32352,47.892757
32353,45.25571
32354,45.328346
32355,46.70129
32356,46.114292
32357,46.02676
32358,45.418674
32359,46.19093
32360,45.561844
32361,45.515125
32362,45.672916
32363,47.218864
32364,45.66013
32365,45.32678
32366,45.887478
32367,45.808453
32368,44.45815
32369,46.762264
32370,45.675636
32371,46.0701
32372,46.36166
32373,46.298904
32374,45.101574
32375,45.024506
32376,45.646374
32377,51.115963
32378,45.82426
32379,47.286377
32380,45.717617
32381,51.66701
32382,45.42185
32383,45.620487
32384,46.62688
32385,45.73252
32386,45.60296
32387,44.70638
32388,46.17155
32389,45.357723
32390,45.561398
32391,46.531925
32392,46.707874
32393,45.2028
32394,45.75237
32395,45.753704
32396,45.482754
32397,45.897583
32398,46.92133
32399,50.51678
32400,46.15362
32401,45.97778
32402,49.13541
32403,46.195034
32404,45.077473
32405,48.755238
32406,45.648674
32407,47.40794
32408,45.516407
32409,45.410313
32410,49.758774
32411,45.569313
32412,45.03254
32413,46.1034
32414,45.29909
32415,45.676514
32416,49.62729
32417,48.215652
32418,45.49319
32419,46.016407
32420,52.42165
32421,45.139267
32422,47.803185
32423,47.094585
32424,45.607685
32425,45.366238
32426,48.93046
32427,46.909603
32428,45.219517
32429,47.33907
32430,45.79169
32431,45.497623
32432,46.569458
32433,45.18093
32434,45.368664
32435,45.226006
32436,45.59057
32437,45.56207
32438,45.618446
32439,46.57368
32440,46.322216
32441,45.267365
32442,45.463924
32443,44.729748
32444,45.566677
32445,47.46819
32446,45.57485
32447,53.54461
32448,46.284546
32449,46.576572
32450,45.316067
32451,45.812588
32452,46.017807
32453,45.023983
32454,45.333836
32455,45.899982
32456,44.570957
32457,46.798515
32458,49.998478
32459,45.560406
32460,46.651104
32461,46.236916
32462,45.57139
32463,45.798683
32464,45.561844
32465,45.984303
32466,45.36234
32467,45.413372
32468,45.56213
32469,43.072308
32470,45.118862
32471,46.715828
32472,46.0293
32473,45.474117
32474,49.03725
32475,45.522835
32476,45.724003
32477,45.8562
32478,46.099174
32479,44.579517
32480,45.46986
32481,45.541706
32482,44.818558
32483,45.412365
32484,45.716114
32485,45.416313
32486,45.372498
32487,45.688633
32488,44.82308
32489,45.70148
32490,46.8091
32491,45.223045
32492,45.797943
32493,45.683235
32494,44.860573
32495,46.402184
32496,46.8074
32497,46.02717
32498,45.424202
32499,45.6937
32500,46.421032
32501,46.36417
32502,46.243885
32503,46.35763
32504,45.56515
32505,50.98814
32506,46.006626
32507,45.457584
32508,46.32568
32509,49.228962
32510,45.051746
32511,45.543446
32512,45.405853
32513,48.236443
32514,45.5206
32515,45.02535
32516,45.93967
32517,48.372066
32518,44.370193
32519,45.57528
32520,45.704338
32521,48.57164
32522,47.484524
32523,45.485355
32524,45.56544
32525,46.48046
32526,46.203144
32527,46.308548
32528,45.55658
32529,46.537296
32530,45.753082
32531,45.075596
32532,45.24936
32533,46.2786
32534,44.309856
32535,45.448692
32536,45.468517
32537,45.23569
32538,45.62246
32539,45.97859
32540,45.591763
32541,45.43376
32542,45.228764
32543,45.511612
32544,45.961742
32545,45.742985
32546,46.433804
32547,48.872505
32548,45.118824
32549,52.492702
32550,46.330593
32551,45.10825
32552,46.231937
32553,44.505177
32554,45.364872
32555,44.6619
32556,46.364456
32557,45.86577
32558,45.397434
32559,45.746952
32560,45.707325
32561,45.62254
32562,45.733162
32563,45.350414
32564,45.398727
32565,46.239273
32566,45.66003
32567,45.118168
32568,45.696484
32569,46.122852
32570,45.376713
32571,43.916348
32572,45.541496
32573,46.20386
32574,46.56154
32575,46.011745
32576,45.957127
32577,45.87771
32578,45.20476
32579,45.37076
32580,46.023254
32581,46.21699
32582,45.702557
32583,45.432465
32584,46.24716
32585,46.094448
32586,45.463676
32587,51.836407
32588,45.292927
32589,47.17824
32590,45.70977
32591,47.439503
32592,50.039566
32593,46.68545
32594,45.595615
32595,45.553112
32596,45.499825
32597,46.143135
32598,45.658092
32599,43.968563
32600,47.05917
32601,45.467922
32602,45.191776
32603,45.75056
32604,45.502964
32605,46.212288
32606,46.21468
32607,45.320522
32608,45.07091
32609,46.168324
32610,45.958073
32611,45.585064
32612,45.633884
32613,45.969078
32614,44.943058
32615,45.74876
32616,45.28082
32617,45.491825
32618,44.33685
32619,46.126373
32620,46.890438
32621,45.72685
32622,46.708485
32623,45.361385
32624,46.319164
32625,45.76331
32626,45.28397
32627,45.42367
32628,42.825047
32629,46.85031
32630,45.3167
32631,45.435078
32632,45.503876
32633,45.61314
32634,45.943577
32635,43.832726
32636,46.836586
32637,48.52384
32638,46.254433
32639,45.92177
32640,47.301632
32641,45.379955
32642,45.445194
32643,45.414604
32644,45.946987
32645,45.31044
32646,47.808105
32647,46.343002
32648,45.02275
32649,45.199207
32650,47.347614
32651,45.192055
32652,49.36746
32653,46.258263
32654,47.574333
32655,45.503036
32656,45.405144
32657,45.15366
32658,45.82642
32659,47.015186
32660,46.14986
32661,46.805992
32662,45.518986
32663,46.252674
32664,45.502777
32665,47.085003
32666,45.5733
32667,45.54168
32668,45.251026
32669,46.025745
32670,45.488464
32671,46.48743
32672,45.523693
32673,45.57153
32674,45.66394
32675,45.349106
32676,45.87837
32677,45.40975
32678,46.697483
32679,45.277897
32680,45.768764
32681,46.06656
32682,45.709507
32683,44.103012
32684,45.35264
32685,45.46063
32686,44.11899
32687,46.709347
32688,45.93357
32689,45.54208
32690,47.91734
32691,45.66934
32692,46.509365
32693,45.609837
32694,47.0535
32695,45.325962
32696,45.55182
32697,45.298634
32698,46.540012
32699,44.89857
32700,46.197987
32701,46.275204
32702,43.032963
32703,47.289543
32704,45.48686
32705,46.223423
32706,47.2367
32707,49.289463
32708,44.545612
32709,46.016148
32710,45.471233
32711,45.373554
32712,49.182774
32713,47.16527
32714,46.64145
32715,44.509
32716,46.35818
32717,46.056625
32718,45.93147
32719,45.64388
32720,45.649403
32721,45.97846
32722,47.383602
32723,45.718884
32724,45.853794
32725,44.560204
32726,45.94829
32727,44.89003
32728,46.268143
32729,46.11866
32730,45.541615
32731,45.503098
32732,45.344112
32733,46.924335
32734,46.53266
32735,45.994133
32736,45.473225
32737,46.47691
32738,45.936783
32739,45.426075
32740,46.017765
32741,45.645073
32742,45.188274
32743,46.927753
32744,44.83371
32745,49.36311
32746,45.75012
32747,45.917656
32748,45.4474
32749,45.22577
32750,45.165455
32751,44.165993
32752,45.752956
32753,45.627174
32754,44.785145
32755,44.50623
32756,45.92391
32757,45.701168
32758,46.35072
32759,45.167034
32760,47.285633
32761,45.524963
32762,46.044334
32763,46.761936
32764,45.976784
32765,51.430096
32766,45.487396
32767,45.619694
32768,45.34888
32769,45.60342
32770,45.718376
32771,47.753902
32772,46.72764
32773,45.5684
32774,45.09023
32775,46.08903
32776,47.27837
32777,47.280262
32778,49.617462
32779,48.600185
32780,45.469296
32781,45.45129
32782,45.028385
32783,45.587223
32784,44.441517
32785,46.474255
32786,45.9196
32787,47.456997
32788,44.494026
32789,46.120464
32790,46.16836
32791,44.551025
32792,46.468513
32793,46.166534
32794,45.457314
32795,45.291073
32796,45.371723
32797,45.708584
32798,45.934727
32799,45.15617
32800,45.49345
32801,45.228188
32802,47.5714
32803,45.46548
32804,45.68839
32805,43.56677
32806,45.39117
32807,45.515953
32808,45.431473
32809,46.872223
32810,46.42144
32811,45.582096
32812,44.360714
32813,45.692944
32814,45.619335
32815,47.89226
32816,46.30025
32817,44.18155
32818,46.2417
32819,43.46695
32820,46.060055
32821,47.663383
32822,45.984795
32823,46.72858
32824,46.489216
32825,52.098675
32826,45.26911
32827,45.779797
32828,45.55997
32829,44.790558
32830,45.67101
32831,45.022446
32832,45.861393
32833,45.40119
32834,45.585457
32835,45.17734
32836,45.8623
32837,45.29754
32838,46.231754
32839,45.471134
32840,45.102924
32841,45.88544
32842,45.59721
32843,45.33147
32844,45.552486
32845,45.898518
32846,45.66012
32847,45.795353
32848,45.872295
32849,45.828304
32850,45.550945
32851,45.716503
32852,46.213478
32853,45.065678
32854,45.299446
32855,46.132034
32856,45.94578
32857,45.16588
32858,45.783524
32859,46.63248
32860,45.67991
32861,46.619293
32862,45.46578
32863,46.630802
32864,45.60495
32865,45.71951
32866,47.196674
32867,45.52332
32868,45.70034
32869,45.664173
32870,45.605762
32871,45.12044
32872,47.630672
32873,45.256405
32874,44.074226
32875,45.96902
32876,45.72346
32877,49.987026
32878,47.14099
32879,43.625504
32880,45.968323
32881,50.63584
32882,46.522976
32883,45.29793
32884,44.868202
32885,45.031303
32886,43.579216
32887,46.439228
32888,45.489532
32889,46.021904
32890,44.521084
32891,45.875935
32892,46.103336
32893,45.332638
32894,45.03565
32895,43.81879
32896,46.234577
32897,45.21476
32898,44.685925
32899,44.76582
32900,48.270096
32901,51.065083
32902,46.376057
32903,45.4553
32904,46.16766
32905,45.784824
32906,46.188667
32907,46.83036
32908,50.443775
32909,46.01164
32910,45.79094
32911,46.432674
32912,45.095665
32913,42.12563
32914,45.304745
32915,45.727932
32916,45.65848
32917,44.64845
32918,46.407516
32919,45.438824
32920,45.023106
32921,45.846767
32922,45.900543
32923,45.755257
32924,45.829582
32925,46.392982
32926,45.555782
32927,44.90801
32928,46.86309
32929,45.594517
32930,46.25719
32931,46.060875
32932,45.834213
32933,45.608837
32934,44.31202
32935,45.859787
32936,44.97467
32937,45.316204
32938,45.402485
32939,44.697075
32940,44.19749
32941,45.365936
32942,45.551384
32943,46.433712
32944,45.903744
32945,45.800983
32946,45.10385
32947,45.304676
32948,45.61204
32949,45.621613
32950,45.989925
32951,45.538506
32952,45.94649
32953,45.35702
32954,46.24874
32955,45.342503
32956,45.45055
32957,45.576622
32958,47.110752
32959,45.507042
32960,46.890705
32961,46.345234
32962,46.29407
32963,45.21229
32964,46.1579
32965,45.812992
32966,43.672207
32967,45.275646
32968,47.244953
32969,45.565804
32970,45.353928
32971,46.75676
32972,51.006443
32973,45.231194
32974,46.056705
32975,45.576817
32976,46.696247
32977,51.80641
32978,47.554234
32979,45.317524
32980,45.825466
32981,45.959633
32982,45.62231
32983,46.174175
32984,45.859657
32985,45.13937
32986,45.30885
32987,46.572998
32988,46.194653
32989,47.45763
32990,45.82753
32991,45.976818
32992,45.514763
32993,46.738506
32994,44.170803
32995,45.651653
32996,45.4624
32997,45.701344
32998,45.408253
32999,45.41495
33000,45.64333
33001,46.315006
33002,45.41403
33003,46.178463
33004,46.221325
33005,45.662594
33006,45.735863
33007,45.490475
33008,49.5269
33009,51.253933
33010,46.291332
33011,45.818134
33012,47.951805
33013,46.263268
33014,45.472507
33015,49.589638
33016,45.325302
33017,42.778255
33018,46.53646
33019,45.771877
33020,45.27712
33021,45.74234
33022,45.70599
33023,47.570118
33024,45.423477
33025,45.564777
33026,44.95754
33027,45.57257
33028,45.591877
33029,46.384895
33030,42.975594
33031,47.584396
33032,46.909145
33033,45.841274
33034,46.352108
33035,45.753284
33036,45.5408
33037,46.234043
33038,46.60388
33039,45.893593
33040,45.49851
33041,45.68661
33042,46.869164
33043,46.59906
33044,46.571827
33045,45.172073
33046,45.3868
33047,48.55769
33048,45.47631
33049,45.228283
33050,44.231873
33051,45.603176
33052,45.91853
33053,45.273838
33054,45.943867
33055,45.362553
33056,46.45747
33057,45.44963
33058,47.413944
33059,44.609257
33060,46.07642
33061,45.351856
33062,46.662357
33063,45.659107
33064,45.92173
33065,45.507504
33066,45.319942
33067,45.208923
33068,46.286335
33069,45.534477
33070,45.171986
33071,44.62346
33072,44.19774
33073,50.28393
33074,45.64931
33075,49.62549
33076,46.614307
33077,45.72808
33078,44.897427
33079,46.718937
33080,45.679012
33081,45.534313
33082,46.258724
33083,45.27669
33084,46.292828
33085,46.587856
33086,44.71847
33087,51.073704
33088,46.940037
33089,44.950848
33090,44.556843
33091,46.577457
33092,45.4658
33093,45.582035
33094,46.112217
33095,46.03242
33096,46.10903
33097,45.531544
33098,45.52378
33099,46.18809
33100,45.64062
33101,43.557774
33102,46.043423
33103,45.54773
33104,47.64753
33105,45.464718
33106,45.636303
33107,53.26148
33108,45.739876
33109,45.73094
33110,45.314182
33111,45.67947
33112,45.58896
33113,44.936954
33114,45.56325
33115,45.63171
33116,45.987
33117,45.631134
33118,45.783417
33119,45.047054
33120,45.43316
33121,46.139988
33122,48.237103
33123,44.92927
33124,45.952816
33125,46.30832
33126,50.855904
33127,45.67053
33128,45.760517
33129,45.756863
33130,45.66879
33131,45.75086
33132,47.43477
33133,47.276306
33134,45.982105
33135,45.54084
33136,45.97065
33137,46.239365
