seq_id,tm
31555,0.050796557
31556,0.050796557
31557,0.050796557
31558,0.050796557
31559,0.05079655
31560,0.050796557
31561,0.050796557
31562,0.050796557
31563,0.050796557
31564,0.050796557
31565,0.050796572
31566,0.050796557
31567,0.050796557
31568,0.050796557
31569,0.050796557
31570,0.050796557
31571,0.050796557
31572,0.050796557
31573,0.050796557
31574,0.050796557
31575,0.050796557
31576,0.05079655
31577,0.050796557
31578,0.050796557
31579,0.050796557
31580,0.050796557
31581,0.05079655
31582,0.050796557
31583,0.050796557
31584,0.050796557
31585,0.050796557
31586,0.050796557
31587,0.050796557
31588,0.050796557
31589,0.050796557
31590,0.050796557
31591,0.05079655
31592,0.050796557
31593,0.050796557
31594,0.05079655
31595,0.050796557
31596,0.05079655
31597,0.050796557
31598,0.050796557
31599,0.050796557
31600,0.050796557
31601,0.050796557
31602,0.050796557
31603,0.050796557
31604,0.050796557
31605,0.050796557
31606,0.050796557
31607,0.05079655
31608,0.05079655
31609,0.050796557
31610,0.050796557
31611,0.050796565
31612,0.050796557
31613,0.050796557
31614,0.050796557
31615,0.050796557
31616,0.050796565
31617,0.050796557
31618,0.050796557
31619,0.050796557
31620,0.050796557
31621,0.050796557
31622,0.050796557
31623,0.050796557
31624,0.050796557
31625,0.050796557
31626,0.050796557
31627,0.050796557
31628,0.050796557
31629,0.050796557
31630,0.050796557
31631,0.050796557
31632,0.050796557
31633,0.050796557
31634,0.050796557
31635,0.050796557
31636,0.050796557
31637,0.050796557
31638,0.05079655
31639,0.050796557
31640,0.050796557
31641,0.050796557
31642,0.05079655
31643,0.05079655
31644,0.050796557
31645,0.05079655
31646,0.050796557
31647,0.050796557
31648,0.050796557
31649,0.050796557
31650,0.050796557
31651,0.050796557
31652,0.050796557
31653,0.050796557
31654,0.050796557
31655,0.050796557
31656,0.050796557
31657,0.050796557
31658,0.050796557
31659,0.05079655
31660,0.050796557
31661,0.050796557
31662,0.050796557
31663,0.050796557
31664,0.050796557
31665,0.05079655
31666,0.050796557
31667,0.05079655
31668,0.050796557
31669,0.050796557
31670,0.050796557
31671,0.050796557
31672,0.05079655
31673,0.050796557
31674,0.050796557
31675,0.05079655
31676,0.050796565
31677,0.050796557
31678,0.050796557
31679,0.050796557
31680,0.050796557
31681,0.05079655
31682,0.05079655
31683,0.050796557
31684,0.050796557
31685,0.050796557
31686,0.05079655
31687,0.050796557
31688,0.050796557
31689,0.050796557
31690,0.050796557
31691,0.050796557
31692,0.050796557
31693,0.050796557
31694,0.050796557
31695,0.050796557
31696,0.050796557
31697,0.050796557
31698,0.050796557
31699,0.05079655
31700,0.05079655
31701,0.050796557
31702,0.050796557
31703,0.05079655
31704,0.050796557
31705,0.050796557
31706,0.050796557
31707,0.050796557
31708,0.05079655
31709,0.050796557
31710,0.050796557
31711,0.050796557
31712,0.050796557
31713,0.050796557
31714,0.05079655
31715,0.050796557
31716,0.050796557
31717,0.050796557
31718,0.050796557
31719,0.050796557
31720,0.050796557
31721,0.050796557
31722,0.050796557
31723,0.050796557
31724,0.050796557
31725,0.05079655
31726,0.050796557
31727,0.050796557
31728,0.050796557
31729,0.050796557
31730,0.050796557
31731,0.05079655
31732,0.050796557
31733,0.050796557
31734,0.050796542
31735,0.050796557
31736,0.05079655
31737,0.050796557
31738,0.05079655
31739,0.050796557
31740,0.050796557
31741,0.050796557
31742,0.050796557
31743,0.05079655
31744,0.050796557
31745,0.050796557
31746,0.05079655
31747,0.05079655
31748,0.050796557
31749,0.050796557
31750,0.050796565
31751,0.050796557
31752,0.050796557
31753,0.050796557
31754,0.050796557
31755,0.050796557
31756,0.050796557
31757,0.05079655
31758,0.050796557
31759,0.050796557
31760,0.05079655
31761,0.050796557
31762,0.050796557
31763,0.050796557
31764,0.050796557
31765,0.050796557
31766,0.05079655
31767,0.050796557
31768,0.050796557
31769,0.050796557
31770,0.050796557
31771,0.050796557
31772,0.050796557
31773,0.050796557
31774,0.050796557
31775,0.05079655
31776,0.050796557
31777,0.050796557
31778,0.050796557
31779,0.050796557
31780,0.050796557
31781,0.050796557
31782,0.050796557
31783,0.050796557
31784,0.050796557
31785,0.050796557
31786,0.050796557
31787,0.050796557
31788,0.050796557
31789,0.05079655
31790,0.050796557
31791,0.050796557
31792,0.050796557
31793,0.050796557
31794,0.050796557
31795,0.050796557
31796,0.050796557
31797,0.050796557
31798,0.050796557
31799,0.050796557
31800,0.050796557
31801,0.050796557
31802,0.050796565
31803,0.050796557
31804,0.050796557
31805,0.05079655
31806,0.05079655
31807,0.050796557
31808,0.05079655
31809,0.050796557
31810,0.050796557
31811,0.050796557
31812,0.050796557
31813,0.050796557
31814,0.050796557
31815,0.050796557
31816,0.050796557
31817,0.05079655
31818,0.050796557
31819,0.050796557
31820,0.050796557
31821,0.05079655
31822,0.050796557
31823,0.050796557
31824,0.050796557
31825,0.050796557
31826,0.050796557
31827,0.05079655
31828,0.050796572
31829,0.050796557
31830,0.050796557
31831,0.050796557
31832,0.050796557
31833,0.050796557
31834,0.050796565
31835,0.050796557
31836,0.050796557
31837,0.050796557
31838,0.05079655
31839,0.050796557
31840,0.050796557
31841,0.050796557
31842,0.050796557
31843,0.050796557
31844,0.050796557
31845,0.050796557
31846,0.050796557
31847,0.050796557
31848,0.050796557
31849,0.050796557
31850,0.050796557
31851,0.050796557
31852,0.050796557
31853,0.050796557
31854,0.050796557
31855,0.050796557
31856,0.050796557
31857,0.050796557
31858,0.050796557
31859,0.050796557
31860,0.050796557
31861,0.050796557
31862,0.050796557
31863,0.05079655
31864,0.050796557
31865,0.050796557
31866,0.050796557
31867,0.050796557
31868,0.050796557
31869,0.050796557
31870,0.050796557
31871,0.050796557
31872,0.05079655
31873,0.050796557
31874,0.050796557
31875,0.050796557
31876,0.050796557
31877,0.050796557
31878,0.050796557
31879,0.050796557
31880,0.05079655
31881,0.050796557
31882,0.050796557
31883,0.050796565
31884,0.050796557
31885,0.050796557
31886,0.05079655
31887,0.050796557
31888,0.050796557
31889,0.050796557
31890,0.050796557
31891,0.050796557
31892,0.050796557
31893,0.050796557
31894,0.050796557
31895,0.050796557
31896,0.050796557
31897,0.050796565
31898,0.05079655
31899,0.050796557
31900,0.05079655
31901,0.050796557
31902,0.050796565
31903,0.050796557
31904,0.05079655
31905,0.050796557
31906,0.050796557
31907,0.050796557
31908,0.050796557
31909,0.05079655
31910,0.050796557
31911,0.050796557
31912,0.050796565
31913,0.050796557
31914,0.050796557
31915,0.050796557
31916,0.050796557
31917,0.050796557
31918,0.050796557
31919,0.050796557
31920,0.050796557
31921,0.050796557
31922,0.050796557
31923,0.050796557
31924,0.050796557
31925,0.050796557
31926,0.05079655
31927,0.050796557
31928,0.050796557
31929,0.050796557
31930,0.050796557
31931,0.050796557
31932,0.050796557
31933,0.050796557
31934,0.050796557
31935,0.050796557
31936,0.050796557
31937,0.050796557
31938,0.05079655
31939,0.050796557
31940,0.050796557
31941,0.050796557
31942,0.050796557
31943,0.050796557
31944,0.05079655
31945,0.05079655
31946,0.05079655
31947,0.05079655
31948,0.05079655
31949,0.050796557
31950,0.050796557
31951,0.050796565
31952,0.050796557
31953,0.050796557
31954,0.05079655
31955,0.050796557
31956,0.05079655
31957,0.05079655
31958,0.05079655
31959,0.050796542
31960,0.050796557
31961,0.05079655
31962,0.050796557
31963,0.050796557
31964,0.050796557
31965,0.050796557
31966,0.05079655
31967,0.050796557
31968,0.050796557
31969,0.050796557
31970,0.050796557
31971,0.050796557
31972,0.050796557
31973,0.050796557
31974,0.050796557
31975,0.050796557
31976,0.05079655
31977,0.050796557
31978,0.050796557
31979,0.050796557
31980,0.050796557
31981,0.050796557
31982,0.050796557
31983,0.050796557
31984,0.050796557
31985,0.050796557
31986,0.050796557
31987,0.050796557
31988,0.05079655
31989,0.050796557
31990,0.050796557
31991,0.050796557
31992,0.050796557
31993,0.050796557
31994,0.050796557
31995,0.050796557
31996,0.050796557
31997,0.050796557
31998,0.050796557
31999,0.050796565
32000,0.050796557
32001,0.050796557
32002,0.050796557
32003,0.050796557
32004,0.050796557
32005,0.050796557
32006,0.050796557
32007,0.050796557
32008,0.050796542
32009,0.050796557
32010,0.05079655
32011,0.050796557
32012,0.050796557
32013,0.050796557
32014,0.050796557
32015,0.050796557
32016,0.050796557
32017,0.050796557
32018,0.05079655
32019,0.050796557
32020,0.050796557
32021,0.050796557
32022,0.050796557
32023,0.050796557
32024,0.050796557
32025,0.050796557
32026,0.050796557
32027,0.050796565
32028,0.050796557
32029,0.050796557
32030,0.050796557
32031,0.050796557
32032,0.05079655
32033,0.050796557
32034,0.050796557
32035,0.05079655
32036,0.050796557
32037,0.050796557
32038,0.050796557
32039,0.050796557
32040,0.050796557
32041,0.050796557
32042,0.05079655
32043,0.050796557
32044,0.05079655
32045,0.050796557
32046,0.050796557
32047,0.050796557
32048,0.050796557
32049,0.050796557
32050,0.05079655
32051,0.05079655
32052,0.050796557
32053,0.050796557
32054,0.050796557
32055,0.050796557
32056,0.050796557
32057,0.050796557
32058,0.050796557
32059,0.050796557
32060,0.050796557
32061,0.050796557
32062,0.050796557
32063,0.050796557
32064,0.050796557
32065,0.050796557
32066,0.050796557
32067,0.050796557
32068,0.050796557
32069,0.05079655
32070,0.050796557
32071,0.050796557
32072,0.050796557
32073,0.050796557
32074,0.050796557
32075,0.05079655
32076,0.050796557
32077,0.050796557
32078,0.050796557
32079,0.050796557
32080,0.050796557
32081,0.050796557
32082,0.05079655
32083,0.05079655
32084,0.050796557
32085,0.050796557
32086,0.050796557
32087,0.050796557
32088,0.050796572
32089,0.050796557
32090,0.05079655
32091,0.050796557
32092,0.050796557
32093,0.05079655
32094,0.050796557
32095,0.050796557
32096,0.050796557
32097,0.05079655
32098,0.05079655
32099,0.050796557
32100,0.050796557
32101,0.050796557
32102,0.050796557
32103,0.050796557
32104,0.050796557
32105,0.050796557
32106,0.050796557
32107,0.050796557
32108,0.050796557
32109,0.050796557
32110,0.050796557
32111,0.050796557
32112,0.050796557
32113,0.050796557
32114,0.050796557
32115,0.05079655
32116,0.05079655
32117,0.05079655
32118,0.05079655
32119,0.050796557
32120,0.050796557
32121,0.050796557
32122,0.050796557
32123,0.050796557
32124,0.050796557
32125,0.050796557
32126,0.05079655
32127,0.050796557
32128,0.05079655
32129,0.05079655
32130,0.050796557
32131,0.050796557
32132,0.050796557
32133,0.050796557
32134,0.050796557
32135,0.050796557
32136,0.050796557
32137,0.050796557
32138,0.050796557
32139,0.050796557
32140,0.050796557
32141,0.05079655
32142,0.050796557
32143,0.050796557
32144,0.050796557
32145,0.050796557
32146,0.05079655
32147,0.050796542
32148,0.050796557
32149,0.050796557
32150,0.050796557
32151,0.050796557
32152,0.05079655
32153,0.05079655
32154,0.050796557
32155,0.050796557
32156,0.050796557
32157,0.050796557
32158,0.050796557
32159,0.050796557
32160,0.050796557
32161,0.050796557
32162,0.050796557
32163,0.05079655
32164,0.050796557
32165,0.050796557
32166,0.050796557
32167,0.050796557
32168,0.050796557
32169,0.050796557
32170,0.050796557
32171,0.050796557
32172,0.050796557
32173,0.050796557
32174,0.050796557
32175,0.050796557
32176,0.050796557
32177,0.050796557
32178,0.050796557
32179,0.050796557
32180,0.050796557
32181,0.050796557
32182,0.050796557
32183,0.05079655
32184,0.050796557
32185,0.05079655
32186,0.050796557
32187,0.05079655
32188,0.050796557
32189,0.05079655
32190,0.050796557
32191,0.050796557
32192,0.050796557
32193,0.050796557
32194,0.050796557
32195,0.050796557
32196,0.05079655
32197,0.050796557
32198,0.050796557
32199,0.050796557
32200,0.050796557
32201,0.050796557
32202,0.05079655
32203,0.050796557
32204,0.050796557
32205,0.05079655
32206,0.050796557
32207,0.050796557
32208,0.050796557
32209,0.05079655
32210,0.050796557
32211,0.050796557
32212,0.050796557
32213,0.050796557
32214,0.050796557
32215,0.050796557
32216,0.050796557
32217,0.050796557
32218,0.050796557
32219,0.050796557
32220,0.050796557
32221,0.050796557
32222,0.050796557
32223,0.050796557
32224,0.050796557
32225,0.050796557
32226,0.050796557
32227,0.05079655
32228,0.050796557
32229,0.050796557
32230,0.050796557
32231,0.050796557
32232,0.050796557
32233,0.050796557
32234,0.050796557
32235,0.050796557
32236,0.050796557
32237,0.050796557
32238,0.050796557
32239,0.050796557
32240,0.050796557
32241,0.05079655
32242,0.05079655
32243,0.050796557
32244,0.050796557
32245,0.050796557
32246,0.05079655
32247,0.050796557
32248,0.050796565
32249,0.05079655
32250,0.050796557
32251,0.050796565
32252,0.050796557
32253,0.050796557
32254,0.05079655
32255,0.050796557
32256,0.050796557
32257,0.050796557
32258,0.050796572
32259,0.050796557
32260,0.050796557
32261,0.050796557
32262,0.050796557
32263,0.050796557
32264,0.050796557
32265,0.050796557
32266,0.050796565
32267,0.050796557
32268,0.050796557
32269,0.050796557
32270,0.050796557
32271,0.050796557
32272,0.05079655
32273,0.050796557
32274,0.050796557
32275,0.050796557
32276,0.050796557
32277,0.050796557
32278,0.050796557
32279,0.050796557
32280,0.050796557
32281,0.050796557
32282,0.050796557
32283,0.050796557
32284,0.05079655
32285,0.050796557
32286,0.050796557
32287,0.050796557
32288,0.050796557
32289,0.050796557
32290,0.050796557
32291,0.050796557
32292,0.050796557
32293,0.050796557
32294,0.050796557
32295,0.050796557
32296,0.050796557
32297,0.050796557
32298,0.050796557
32299,0.050796572
32300,0.050796557
32301,0.050796557
32302,0.05079655
32303,0.050796557
32304,0.050796565
32305,0.050796557
32306,0.050796557
32307,0.050796557
32308,0.050796557
32309,0.050796557
32310,0.050796557
32311,0.050796557
32312,0.050796557
32313,0.050796557
32314,0.050796557
32315,0.050796557
32316,0.050796557
32317,0.050796557
32318,0.050796557
32319,0.050796557
32320,0.050796557
32321,0.05079655
32322,0.050796557
32323,0.050796572
32324,0.050796557
32325,0.050796557
32326,0.05079655
32327,0.050796557
32328,0.050796557
32329,0.050796557
32330,0.050796557
32331,0.050796557
32332,0.05079655
32333,0.050796557
32334,0.050796557
32335,0.050796557
32336,0.050796557
32337,0.050796557
32338,0.050796557
32339,0.050796557
32340,0.050796565
32341,0.050796557
32342,0.050796557
32343,0.050796557
32344,0.050796557
32345,0.050796557
32346,0.050796557
32347,0.050796557
32348,0.050796557
32349,0.05079655
32350,0.050796557
32351,0.050796557
32352,0.050796557
32353,0.050796557
32354,0.050796557
32355,0.050796557
32356,0.050796557
32357,0.050796557
32358,0.050796557
32359,0.050796557
32360,0.050796557
32361,0.050796557
32362,0.050796557
32363,0.05079655
32364,0.05079655
32365,0.050796557
32366,0.050796557
32367,0.050796557
32368,0.050796557
32369,0.050796557
32370,0.050796557
32371,0.05079655
32372,0.050796557
32373,0.050796557
32374,0.050796557
32375,0.050796557
32376,0.050796557
32377,0.050796557
32378,0.050796557
32379,0.050796557
32380,0.050796557
32381,0.050796542
32382,0.050796557
32383,0.050796557
32384,0.050796557
32385,0.050796557
32386,0.05079655
32387,0.050796557
32388,0.050796557
32389,0.050796557
32390,0.050796557
32391,0.050796557
32392,0.050796542
32393,0.050796557
32394,0.05079655
32395,0.050796557
32396,0.050796557
32397,0.050796557
32398,0.050796557
32399,0.050796557
32400,0.050796557
32401,0.050796542
32402,0.05079655
32403,0.050796557
32404,0.050796557
32405,0.05079655
32406,0.05079655
32407,0.050796557
32408,0.050796557
32409,0.050796557
32410,0.05079655
32411,0.050796557
32412,0.050796557
32413,0.050796557
32414,0.050796557
32415,0.050796557
32416,0.050796557
32417,0.050796557
32418,0.050796557
32419,0.050796557
32420,0.05079655
32421,0.050796557
32422,0.050796557
32423,0.050796557
32424,0.050796557
32425,0.050796557
32426,0.050796557
32427,0.050796557
32428,0.050796557
32429,0.050796557
32430,0.050796557
32431,0.05079655
32432,0.050796557
32433,0.050796557
32434,0.050796557
32435,0.050796557
32436,0.050796557
32437,0.050796542
32438,0.050796557
32439,0.050796557
32440,0.050796557
32441,0.05079655
32442,0.050796557
32443,0.050796557
32444,0.050796557
32445,0.050796557
32446,0.050796557
32447,0.050796557
32448,0.05079655
32449,0.050796557
32450,0.050796557
32451,0.050796557
32452,0.05079655
32453,0.05079655
32454,0.050796557
32455,0.050796557
32456,0.050796557
32457,0.050796557
32458,0.050796557
32459,0.050796557
32460,0.050796557
32461,0.050796557
32462,0.050796557
32463,0.050796557
32464,0.050796557
32465,0.05079655
32466,0.050796557
32467,0.050796557
32468,0.050796557
32469,0.050796557
32470,0.050796557
32471,0.050796557
32472,0.050796557
32473,0.050796557
32474,0.050796557
32475,0.050796557
32476,0.050796557
32477,0.050796557
32478,0.050796557
32479,0.050796557
32480,0.050796557
32481,0.050796557
32482,0.050796557
32483,0.050796572
32484,0.05079655
32485,0.05079655
32486,0.050796557
32487,0.050796572
32488,0.050796557
32489,0.050796557
32490,0.050796557
32491,0.05079655
32492,0.050796557
32493,0.050796557
32494,0.050796557
32495,0.050796557
32496,0.050796557
32497,0.050796557
32498,0.050796557
32499,0.050796557
32500,0.050796557
32501,0.050796557
32502,0.050796557
32503,0.050796557
32504,0.050796557
32505,0.050796557
32506,0.05079655
32507,0.050796557
32508,0.050796557
32509,0.050796557
32510,0.050796557
32511,0.05079655
32512,0.050796565
32513,0.050796557
32514,0.050796557
32515,0.050796557
32516,0.050796557
32517,0.050796557
32518,0.050796565
32519,0.050796557
32520,0.050796557
32521,0.050796557
32522,0.05079655
32523,0.050796557
32524,0.050796557
32525,0.050796557
32526,0.050796557
32527,0.050796557
32528,0.050796557
32529,0.050796557
32530,0.050796557
32531,0.050796557
32532,0.050796557
32533,0.050796557
32534,0.050796557
32535,0.050796557
32536,0.050796557
32537,0.050796557
32538,0.05079655
32539,0.05079655
32540,0.05079655
32541,0.050796572
32542,0.050796557
32543,0.050796557
32544,0.050796557
32545,0.050796557
32546,0.050796557
32547,0.050796557
32548,0.050796557
32549,0.050796557
32550,0.050796557
32551,0.050796557
32552,0.05079655
32553,0.050796557
32554,0.050796557
32555,0.050796557
32556,0.050796557
32557,0.050796557
32558,0.050796557
32559,0.050796557
32560,0.050796557
32561,0.050796557
32562,0.050796557
32563,0.050796557
32564,0.050796557
32565,0.050796557
32566,0.050796557
32567,0.050796557
32568,0.050796557
32569,0.050796557
32570,0.05079655
32571,0.050796557
32572,0.050796557
32573,0.050796557
32574,0.050796557
32575,0.050796557
32576,0.050796557
32577,0.050796557
32578,0.050796557
32579,0.050796557
32580,0.050796557
32581,0.050796557
32582,0.050796557
32583,0.050796557
32584,0.050796557
32585,0.050796557
32586,0.050796557
32587,0.050796557
32588,0.050796557
32589,0.050796557
32590,0.050796557
32591,0.050796557
32592,0.050796557
32593,0.050796557
32594,0.050796557
32595,0.05079655
32596,0.050796557
32597,0.050796557
32598,0.050796557
32599,0.050796557
32600,0.050796557
32601,0.050796557
32602,0.050796557
32603,0.050796557
32604,0.05079655
32605,0.050796557
32606,0.050796557
32607,0.050796557
32608,0.050796557
32609,0.050796557
32610,0.050796557
32611,0.05079655
32612,0.050796557
32613,0.050796557
32614,0.050796557
32615,0.050796557
32616,0.050796557
32617,0.050796557
32618,0.050796557
32619,0.05079655
32620,0.050796542
32621,0.050796557
32622,0.050796557
32623,0.050796557
32624,0.05079655
32625,0.050796557
32626,0.050796557
32627,0.050796557
32628,0.050796557
32629,0.05079655
32630,0.05079655
32631,0.050796557
32632,0.050796557
32633,0.050796557
32634,0.050796557
32635,0.050796557
32636,0.050796557
32637,0.050796557
32638,0.050796557
32639,0.050796557
32640,0.050796557
32641,0.05079655
32642,0.050796557
32643,0.050796557
32644,0.050796557
32645,0.050796557
32646,0.05079655
32647,0.050796557
32648,0.050796557
32649,0.050796557
32650,0.050796557
32651,0.05079655
32652,0.050796557
32653,0.050796557
32654,0.050796557
32655,0.05079655
32656,0.050796557
32657,0.050796557
32658,0.050796557
32659,0.050796557
32660,0.050796557
32661,0.050796557
32662,0.050796557
32663,0.050796557
32664,0.050796557
32665,0.050796557
32666,0.050796557
32667,0.050796557
32668,0.05079655
32669,0.050796557
32670,0.050796557
32671,0.050796557
32672,0.05079655
32673,0.050796557
32674,0.050796542
32675,0.050796557
32676,0.05079655
32677,0.050796557
32678,0.050796557
32679,0.050796557
32680,0.050796557
32681,0.050796557
32682,0.050796557
32683,0.050796557
32684,0.050796557
32685,0.050796557
32686,0.050796557
32687,0.050796557
32688,0.05079655
32689,0.050796557
32690,0.050796557
32691,0.050796557
32692,0.050796557
32693,0.05079655
32694,0.050796557
32695,0.050796557
32696,0.050796557
32697,0.050796572
32698,0.050796557
32699,0.050796557
32700,0.050796572
32701,0.050796557
32702,0.05079655
32703,0.050796557
32704,0.050796557
32705,0.050796557
32706,0.050796557
32707,0.050796557
32708,0.050796557
32709,0.050796557
32710,0.050796557
32711,0.050796557
32712,0.050796557
32713,0.05079655
32714,0.050796557
32715,0.050796557
32716,0.050796557
32717,0.050796557
32718,0.050796557
32719,0.050796557
32720,0.05079655
32721,0.050796565
32722,0.050796557
32723,0.050796557
32724,0.050796557
32725,0.050796557
32726,0.050796557
32727,0.050796557
32728,0.050796557
32729,0.050796557
32730,0.050796557
32731,0.050796557
32732,0.050796557
32733,0.050796557
32734,0.050796557
32735,0.050796557
32736,0.050796557
32737,0.050796557
32738,0.050796557
32739,0.050796557
32740,0.050796557
32741,0.050796557
32742,0.050796557
32743,0.050796557
32744,0.050796557
32745,0.050796557
32746,0.050796557
32747,0.050796557
32748,0.05079655
32749,0.05079655
32750,0.050796565
32751,0.050796557
32752,0.050796557
32753,0.050796557
32754,0.050796572
32755,0.050796557
32756,0.050796557
32757,0.050796557
32758,0.050796557
32759,0.050796557
32760,0.050796557
32761,0.050796557
32762,0.050796557
32763,0.050796557
32764,0.050796557
32765,0.050796557
32766,0.050796557
32767,0.050796557
32768,0.050796557
32769,0.050796557
32770,0.050796557
32771,0.05079655
32772,0.050796557
32773,0.050796557
32774,0.050796557
32775,0.050796557
32776,0.050796557
32777,0.050796557
32778,0.050796557
32779,0.050796557
32780,0.050796557
32781,0.050796557
32782,0.050796557
32783,0.050796557
32784,0.050796557
32785,0.050796557
32786,0.050796557
32787,0.050796557
32788,0.050796557
32789,0.050796557
32790,0.050796557
32791,0.050796557
32792,0.050796557
32793,0.050796557
32794,0.05079655
32795,0.050796557
32796,0.050796557
32797,0.05079655
32798,0.050796557
32799,0.050796557
32800,0.050796557
32801,0.05079655
32802,0.050796557
32803,0.050796557
32804,0.050796557
32805,0.050796557
32806,0.05079655
32807,0.050796557
32808,0.050796557
32809,0.050796557
32810,0.050796557
32811,0.050796557
32812,0.050796557
32813,0.050796557
32814,0.050796557
32815,0.05079655
32816,0.050796557
32817,0.050796557
32818,0.050796557
32819,0.050796557
32820,0.050796557
32821,0.050796557
32822,0.050796557
32823,0.050796557
32824,0.050796557
32825,0.050796557
32826,0.050796557
32827,0.050796557
32828,0.050796557
32829,0.050796557
32830,0.050796557
32831,0.050796557
32832,0.050796557
32833,0.050796557
32834,0.050796557
32835,0.050796557
32836,0.050796557
32837,0.050796565
32838,0.050796557
32839,0.050796557
32840,0.050796557
32841,0.050796557
32842,0.050796557
32843,0.05079655
32844,0.050796557
32845,0.05079655
32846,0.050796557
32847,0.050796557
32848,0.050796557
32849,0.050796557
32850,0.050796557
32851,0.050796557
32852,0.050796557
32853,0.050796557
32854,0.050796557
32855,0.050796557
32856,0.050796557
32857,0.050796557
32858,0.050796557
32859,0.050796542
32860,0.050796557
32861,0.050796557
32862,0.050796557
32863,0.050796557
32864,0.05079655
32865,0.050796557
32866,0.05079655
32867,0.050796557
32868,0.050796557
32869,0.050796557
32870,0.05079655
32871,0.050796557
32872,0.050796557
32873,0.05079655
32874,0.050796557
32875,0.050796557
32876,0.050796557
32877,0.050796557
32878,0.050796557
32879,0.050796557
32880,0.05079655
32881,0.050796557
32882,0.05079655
32883,0.050796557
32884,0.050796557
32885,0.050796557
32886,0.050796557
32887,0.050796572
32888,0.050796557
32889,0.050796557
32890,0.050796557
32891,0.050796557
32892,0.050796557
32893,0.050796557
32894,0.05079655
32895,0.050796557
32896,0.050796557
32897,0.050796557
32898,0.050796557
32899,0.050796557
32900,0.050796557
32901,0.050796557
32902,0.050796557
32903,0.050796557
32904,0.050796565
32905,0.050796557
32906,0.050796557
32907,0.050796557
32908,0.050796557
32909,0.050796565
32910,0.050796557
32911,0.050796557
32912,0.050796557
32913,0.050796557
32914,0.05079655
32915,0.050796557
32916,0.050796557
32917,0.050796557
32918,0.050796557
32919,0.050796557
32920,0.050796557
32921,0.050796557
32922,0.050796557
32923,0.050796557
32924,0.050796557
32925,0.050796557
32926,0.050796557
32927,0.050796557
32928,0.05079655
32929,0.05079655
32930,0.050796557
32931,0.050796557
32932,0.050796557
32933,0.050796557
32934,0.050796557
32935,0.050796557
32936,0.050796557
32937,0.050796557
32938,0.05079655
32939,0.050796557
32940,0.050796557
32941,0.05079655
32942,0.050796557
