seq_id,tm
31717,44.950253
31718,44.950253
31719,44.36458
31720,47.287434
31721,46.55747
31722,45.00117
31723,44.47897
31724,44.26509
31725,44.950253
31726,44.950253
31727,44.881733
31728,47.4441
31729,45.089798
31730,45.38867
31731,45.712543
31732,46.31467
31733,44.923885
31734,44.950253
31735,44.950253
31736,44.950253
31737,44.346676
31738,44.82028
31739,44.946648
31740,44.74251
31741,44.950253
31742,45.41729
31743,45.029263
31744,44.71005
31745,44.83878
31746,44.97128
31747,45.77062
31748,46.365032
31749,44.974224
31750,44.950253
31751,44.950253
31752,44.829742
31753,43.761246
31754,44.950253
31755,44.95449
31756,45.0506
31757,45.039738
31758,45.696987
31759,44.834713
31760,44.75449
31761,44.950253
31762,44.741505
31763,44.902485
31764,44.950253
31765,44.83613
31766,44.950253
31767,44.734013
31768,44.950253
31769,44.950253
31770,44.950253
31771,44.950253
31772,44.67269
31773,45.511402
31774,44.950253
31775,45.080563
31776,44.8379
31777,44.950253
31778,44.274868
31779,44.83495
31780,45.619587
31781,44.91605
31782,44.950253
31783,45.183617
31784,45.024548
31785,47.31446
31786,44.950253
31787,44.950253
31788,44.515366
31789,44.950253
31790,44.63012
31791,44.98622
31792,45.109364
31793,45.39115
31794,44.950253
31795,44.863594
31796,44.67873
31797,44.891975
31798,46.393757
31799,44.804447
31800,46.78004
31801,44.93043
31802,44.950253
31803,44.74558
31804,48.102493
31805,45.208527
31806,44.995083
31807,44.51537
31808,45.504185
31809,44.74877
31810,44.58659
31811,44.889484
31812,45.422894
31813,44.950253
31814,45.013264
31815,44.860027
31816,44.6041
31817,44.63239
31818,45.22833
31819,45.182743
31820,44.950253
31821,44.950253
31822,46.140358
31823,44.806736
31824,44.950253
31825,44.902485
31826,45.102974
31827,44.97128
31828,44.950253
31829,44.950253
31830,43.82649
31831,44.82028
31832,44.75449
31833,44.632763
31834,44.87955
31835,45.988743
31836,44.950253
31837,44.950253
31838,44.43132
31839,44.950253
31840,45.02043
31841,44.950253
31842,46.049973
31843,45.049644
31844,44.939835
31845,48.90919
31846,44.626125
31847,44.678726
31848,44.86537
31849,44.608467
31850,44.950253
31851,44.403095
31852,45.24287
31853,45.417656
31854,44.950253
31855,44.950253
31856,45.482693
31857,46.759296
31858,45.07488
31859,44.919933
31860,45.024544
31861,45.687817
31862,44.348537
31863,44.883026
31864,44.950253
31865,45.28749
31866,44.8408
31867,44.861168
31868,48.40302
31869,44.517803
31870,44.950253
31871,45.567257
31872,45.02595
31873,45.54842
31874,44.950253
31875,44.274868
31876,43.921574
31877,45.107925
31878,45.006695
31879,44.881733
31880,44.950253
31881,44.950253
31882,44.12948
31883,44.91596
31884,46.393757
31885,44.864635
31886,45.36823
31887,44.950253
31888,44.950253
31889,44.950253
31890,44.597168
31891,44.82028
31892,44.950253
31893,44.950253
31894,45.10875
31895,44.93301
31896,44.962112
31897,44.950253
31898,44.950253
31899,45.014942
31900,46.78004
31901,44.772472
31902,44.950253
31903,44.950253
31904,44.74558
31905,46.923203
31906,44.950253
31907,45.13657
31908,44.950253
31909,44.36458
31910,44.950253
31911,44.950253
31912,44.84345
31913,45.024033
31914,44.821774
31915,44.569077
31916,48.306194
31917,44.950253
31918,45.35993
31919,44.950253
31920,45.082542
31921,44.74041
31922,45.167763
31923,45.375835
31924,44.626125
31925,44.34853
31926,44.950253
31927,44.450222
31928,44.950253
31929,44.62995
31930,45.010517
31931,44.950253
31932,44.950253
31933,44.950253
31934,45.24317
31935,44.901554
31936,44.950253
31937,44.950253
31938,44.950253
31939,46.4844
31940,44.76871
31941,46.836517
31942,47.17734
31943,45.289345
31944,45.422894
31945,44.852848
31946,44.523823
31947,44.8401
31948,44.79909
31949,44.93577
31950,46.722775
31951,46.140358
31952,45.86639
31953,44.950253
31954,44.782143
31955,45.179897
31956,45.02043
31957,45.07064
31958,44.950253
31959,45.189953
31960,44.70559
31961,44.734013
31962,44.913548
31963,44.950253
31964,44.950253
31965,44.950253
31966,44.96992
31967,45.298523
31968,44.950253
31969,44.97127
31970,49.21674
31971,44.950253
31972,44.87209
31973,44.950253
31974,44.99094
31975,45.208176
31976,45.025536
31977,44.959267
31978,44.39702
31979,48.909184
31980,44.950253
31981,45.375835
31982,46.27796
31983,46.78004
31984,44.950253
31985,45.482693
31986,44.91197
31987,44.959606
31988,44.1226
31989,45.438267
31990,44.65818
31991,45.43263
31992,44.6904
31993,44.950253
31994,44.597168
31995,44.9566
31996,44.606373
31997,44.950253
31998,44.8955
31999,44.543262
32000,48.646965
32001,44.149166
32002,46.44481
32003,46.8861
32004,45.144764
32005,45.039738
32006,44.950253
32007,45.161808
32008,44.950253
32009,44.36458
32010,44.950253
32011,44.027054
32012,46.092556
32013,45.089794
32014,44.721687
32015,44.780952
32016,45.152706
32017,44.950253
32018,46.092556
32019,44.950253
32020,44.969917
32021,44.99647
32022,45.468174
32023,44.950253
32024,44.950253
32025,46.768646
32026,44.86041
32027,44.316753
32028,44.556614
32029,45.07488
32030,45.01349
32031,45.984447
32032,44.89791
32033,45.687817
32034,46.964794
32035,46.224583
32036,44.840794
32037,44.809654
32038,44.950253
32039,44.75984
32040,45.13261
32041,45.77062
32042,44.92029
32043,44.950253
32044,44.950253
32045,44.911015
32046,46.250893
32047,45.102974
32048,44.950253
32049,44.950253
32050,45.10792
32051,44.950253
32052,44.950253
32053,44.29399
32054,44.950253
32055,44.51537
32056,44.99647
32057,44.950253
32058,44.626125
32059,44.950253
32060,44.977306
32061,44.950253
32062,44.734013
32063,44.857788
32064,44.75667
32065,44.895897
32066,44.451683
32067,44.36458
32068,44.74972
32069,44.643475
32070,44.950253
32071,45.004723
32072,44.950253
32073,44.80668
32074,43.868504
32075,44.950253
32076,44.397022
32077,45.120026
32078,44.950253
32079,44.950253
32080,44.85168
32081,44.950253
32082,44.766586
32083,44.950253
32084,45.567253
32085,46.22458
32086,44.1226
32087,44.83416
32088,45.496803
32089,45.054867
32090,44.74558
32091,44.597168
32092,47.17734
32093,45.255608
32094,44.63239
32095,44.889484
32096,44.99094
32097,44.950253
32098,45.800537
32099,44.678726
32100,44.950253
32101,44.75667
32102,46.314674
32103,45.064266
32104,44.324986
32105,45.422894
32106,44.354534
32107,46.78004
32108,45.007446
32109,46.973907
32110,45.001446
32111,44.950253
32112,44.75984
32113,43.761246
32114,44.813847
32115,45.87675
32116,44.622032
32117,45.02043
32118,44.950253
32119,44.860027
32120,44.950253
32121,44.354534
32122,44.657467
32123,44.950253
32124,44.91596
32125,44.950253
32126,45.336422
32127,44.895897
32128,44.639317
32129,44.950253
32130,44.524067
32131,45.00265
32132,51.026726
32133,44.97127
32134,44.957428
32135,44.956837
32136,44.950253
32137,44.67693
32138,44.950253
32139,44.76645
32140,46.092556
32141,44.86359
32142,44.95449
32143,45.651566
32144,46.393757
32145,44.98622
32146,44.346676
32147,44.741505
32148,45.77551
32149,44.950253
32150,44.362152
32151,45.004723
32152,45.198334
32153,44.371685
32154,44.81458
32155,45.088516
32156,44.731808
32157,44.357834
32158,44.420437
32159,44.95511
32160,44.65484
32161,44.689747
32162,44.950253
32163,44.950253
32164,45.567253
32165,45.046265
32166,44.950253
32167,44.950253
32168,43.82649
32169,44.935917
32170,46.283325
32171,48.646965
32172,44.457844
32173,44.57845
32174,45.511276
32175,44.950253
32176,44.95256
32177,44.950253
32178,45.41729
32179,44.55275
32180,44.950253
32181,45.22833
32182,44.95702
32183,44.950253
32184,44.789265
32185,45.024548
32186,44.950253
32187,45.87675
32188,44.822655
32189,44.37168
32190,44.950253
32191,45.10231
32192,44.97685
32193,44.67269
32194,44.950253
32195,44.950253
32196,45.142178
32197,44.861164
32198,44.205593
32199,45.00117
32200,44.950253
32201,45.167763
32202,45.122883
32203,44.950253
32204,44.827946
32205,46.48842
32206,45.28749
32207,45.144764
32208,44.950253
32209,46.459545
32210,44.950253
32211,44.950253
32212,47.186947
32213,49.216736
32214,44.950253
32215,44.58878
32216,45.080563
32217,45.347332
32218,44.950253
32219,44.861168
32220,44.938698
32221,43.875706
32222,46.659676
32223,44.97685
32224,44.950253
32225,45.49862
32226,44.950253
32227,44.923885
32228,46.059658
32229,44.76398
32230,44.74272
32231,45.182743
32232,44.714546
32233,45.83824
32234,45.016266
32235,44.950253
32236,44.950253
32237,43.795654
32238,44.360004
32239,46.058586
32240,44.74252
32241,44.82028
32242,45.72011
32243,46.178738
32244,44.67071
32245,44.972363
32246,44.36458
32247,44.62995
32248,44.55738
32249,44.57842
32250,44.316753
32251,44.950253
32252,44.950253
32253,44.950253
32254,44.950253
32255,44.97127
32256,44.93131
32257,45.067097
32258,45.16301
32259,44.343296
32260,44.950253
32261,44.700493
32262,45.208176
32263,44.54414
32264,44.827946
32265,44.76645
32266,47.4441
32267,44.950253
32268,44.950253
32269,44.63276
32270,45.089344
32271,44.950253
32272,44.91596
32273,45.001385
32274,45.082542
32275,44.806736
32276,44.950253
32277,44.45514
32278,44.95256
32279,44.950253
32280,45.277103
32281,44.12948
32282,44.975384
32283,44.950253
32284,44.950253
32285,45.30285
32286,44.935772
32287,44.788013
32288,45.088524
32289,45.62698
32290,44.88754
32291,44.950253
32292,44.58032
32293,45.25168
32294,44.950253
32295,46.488422
32296,44.950253
32297,44.62203
32298,44.950253
32299,47.287434
32300,44.6041
32301,44.950253
32302,44.86041
32303,45.279076
32304,44.85373
32305,44.844368
32306,46.283325
32307,44.55275
32308,44.950253
32309,44.895496
32310,44.95391
32311,44.950253
32312,44.799095
32313,44.97945
32314,44.799095
32315,44.455128
32316,44.205593
32317,44.950253
32318,44.950253
32319,45.984447
32320,44.950253
32321,45.24287
32322,46.212543
32323,44.95449
32324,44.71005
32325,44.840336
32326,45.526653
32327,45.109364
32328,44.821182
32329,44.950253
32330,45.651566
32331,44.748066
32332,44.59717
32333,45.292194
32334,45.158367
32335,46.212543
32336,44.950253
32337,44.950253
32338,45.084553
32339,44.99647
32340,44.731808
32341,46.36212
32342,46.722775
32343,44.919933
32344,44.950253
32345,44.950253
32346,45.15704
32347,46.283325
32348,44.864166
32349,46.039997
32350,48.060154
32351,44.950253
32352,44.7368
32353,44.950253
32354,46.27796
32355,44.97945
32356,44.950253
32357,44.798786
32358,44.950253
32359,44.786465
32360,44.890858
32361,44.950253
32362,44.950253
32363,45.120026
32364,44.950253
32365,44.71005
32366,44.687824
32367,44.950253
32368,44.714546
32369,44.950253
32370,44.741505
32371,44.829742
32372,45.15611
32373,44.971165
32374,44.72871
32375,44.950253
32376,45.305386
32377,44.782143
32378,48.40301
32379,44.950253
32380,44.95961
32381,44.316757
32382,44.950253
32383,45.25168
32384,44.316753
32385,44.604813
32386,44.6041
32387,44.950253
32388,45.452255
32389,44.950253
32390,44.772472
32391,45.07064
32392,44.950253
32393,45.01219
32394,44.895897
32395,44.21953
32396,44.86203
32397,44.950253
32398,48.306194
32399,44.959606
32400,44.950253
32401,45.208813
32402,44.90204
32403,44.977596
32404,44.902485
32405,44.950253
32406,45.279076
32407,45.292072
32408,44.950253
32409,44.950253
32410,44.420437
32411,48.40301
32412,44.650105
32413,44.844364
32414,44.68076
32415,44.901554
32416,44.822655
32417,45.001385
32418,46.836517
32419,44.93301
32420,46.444973
32421,45.86639
32422,44.950253
32423,44.58659
32424,46.365036
32425,44.700493
32426,44.21953
32427,44.950253
32428,44.515366
32429,44.917267
32430,46.836517
32431,44.950253
32432,47.510204
32433,44.608467
32434,44.796574
32435,46.140358
32436,44.950253
32437,44.904373
32438,45.082542
32439,44.753826
32440,44.852848
32441,44.83848
32442,45.067097
32443,45.02948
32444,44.687824
32445,44.950253
32446,44.67693
32447,44.57845
32448,44.348537
32449,45.0903
32450,44.274868
32451,44.950253
32452,46.48842
32453,45.984447
32454,46.459545
32455,44.950253
32456,44.950253
32457,44.950253
32458,44.950253
32459,44.97128
32460,45.292072
32461,44.950253
32462,44.950253
32463,45.224995
32464,44.950253
32465,45.905636
32466,47.4441
32467,46.964794
32468,44.950253
32469,44.950253
32470,43.795654
32471,44.63327
32472,44.700493
32473,48.306187
32474,44.950253
32475,46.8861
32476,44.919037
32477,44.986176
32478,44.895584
32479,44.84345
32480,44.895584
32481,44.357834
32482,44.950253
32483,45.028027
32484,44.901546
32485,44.950253
32486,45.542908
32487,44.265087
32488,45.988743
32489,44.950253
32490,46.314674
32491,44.734013
32492,45.129013
32493,44.939835
32494,45.16301
32495,44.834713
32496,44.83416
32497,45.07806
32498,44.83906
32499,44.74041
32500,44.861164
32501,44.977497
32502,45.04777
32503,45.38909
32504,44.71005
32505,44.689747
32506,44.950253
32507,44.809654
32508,45.045734
32509,44.950253
32510,45.067097
32511,44.950253
32512,45.246265
32513,49.21674
32514,47.63374
32515,46.059658
32516,46.722775
32517,44.861164
32518,44.93043
32519,44.205593
32520,45.305187
32521,44.950253
32522,44.88754
32523,45.089314
32524,44.939835
32525,45.287487
32526,46.128902
32527,45.182743
32528,44.950253
32529,44.67693
32530,45.02595
32531,46.862007
32532,48.972538
32533,44.950253
32534,45.511276
32535,45.084965
32536,45.025536
32537,44.904373
32538,45.07628
32539,46.27796
32540,44.75449
32541,44.950253
32542,44.71005
32543,44.950253
32544,45.905636
32545,44.72871
32546,44.88754
32547,45.142178
32548,45.111965
32549,44.655113
32550,44.689747
32551,44.950253
32552,45.696987
32553,44.950253
32554,44.82616
32555,45.478138
32556,45.090298
32557,44.27487
32558,45.08461
32559,44.753826
32560,44.938698
32561,44.315105
32562,44.950253
32563,44.950253
32564,44.919926
32565,44.95449
32566,45.55333
32567,45.010517
32568,44.32603
32569,44.887268
32570,44.84155
32571,44.966667
32572,44.950253
32573,44.829742
32574,44.83878
32575,45.001385
32576,45.072876
32577,44.959606
32578,45.10895
32579,45.504185
32580,44.205593
32581,45.01627
32582,44.799095
32583,44.950253
32584,44.950253
32585,44.974228
32586,44.91262
32587,44.935917
32588,44.860027
32589,45.306343
32590,44.950253
32591,46.250893
32592,45.422894
32593,45.032833
32594,45.024548
32595,44.950253
32596,44.950253
32597,44.950253
32598,44.796574
32599,44.950253
32600,46.78004
32601,44.629215
32602,45.24287
32603,44.950253
32604,44.987732
32605,44.950253
32606,44.950253
32607,45.246265
32608,44.606373
32609,44.950253
32610,44.984722
32611,45.72011
32612,47.444107
32613,44.83849
32614,44.95256
32615,45.77062
32616,44.77882
32617,44.55275
32618,46.531193
32619,44.21953
32620,45.09612
32621,45.36823
32622,44.505226
32623,44.950253
32624,44.911015
32625,44.87209
32626,44.57845
32627,45.58708
32628,45.078453
32629,44.950253
32630,44.950253
32631,45.07488
32632,45.53255
32633,44.6041
32634,44.950253
32635,44.90893
32636,44.95961
32637,44.950253
32638,45.198334
32639,45.109364
32640,44.530396
32641,44.950253
32642,44.864162
32643,44.86041
32644,44.950253
32645,44.85149
32646,46.212543
32647,45.024033
32648,46.459545
32649,46.78004
32650,45.182743
32651,44.950253
32652,44.950253
32653,44.658176
32654,45.76409
32655,45.22022
32656,44.950253
32657,44.56427
32658,44.809654
32659,44.47897
32660,44.26509
32661,44.879543
32662,44.950253
32663,45.10895
32664,45.452255
32665,44.691154
32666,47.31446
32667,44.84452
32668,44.891975
32669,44.829742
32670,45.017986
32671,44.90161
32672,44.950253
32673,44.780952
32674,44.9566
32675,44.950253
32676,44.74558
32677,47.28743
32678,44.950253
32679,44.950253
32680,45.438267
32681,44.37782
32682,44.950253
32683,45.504185
32684,47.444107
32685,44.974224
32686,44.950253
32687,44.935772
32688,44.274868
32689,45.712543
32690,43.921566
32691,45.15611
32692,44.860027
32693,45.129013
32694,44.80668
32695,45.871113
32696,46.314674
32697,45.178135
32698,44.950253
32699,44.4306
32700,44.627216
32701,44.962112
32702,45.082542
32703,44.950253
32704,50.379704
32705,44.827946
32706,44.95256
32707,44.1226
32708,44.219517
32709,44.943363
32710,46.44481
32711,45.02948
32712,44.950253
32713,46.74252
32714,44.825603
32715,44.950253
32716,45.13937
32717,47.511814
32718,44.950253
32719,44.626125
32720,44.57845
32721,44.8408
32722,46.78004
32723,45.18925
32724,44.39432
32725,44.75984
32726,47.55314
32727,44.023632
32728,45.208813
32729,46.365036
32730,45.12381
32731,44.8408
32732,44.950253
32733,46.620113
32734,44.57845
32735,45.010517
32736,45.298523
32737,44.891983
32738,44.75449
32739,45.00128
32740,44.73401
32741,45.452255
32742,44.950253
32743,44.950253
32744,46.049973
32745,44.47897
32746,44.950253
32747,44.969296
32748,44.950253
32749,44.969917
32750,49.21674
32751,43.761246
32752,44.487152
32753,44.829742
32754,48.972538
32755,44.950253
32756,45.111916
32757,45.555565
32758,44.950253
32759,44.700493
32760,44.950253
32761,44.98971
32762,44.98919
32763,46.964794
32764,46.620113
32765,44.950253
32766,44.66032
32767,44.950253
32768,44.950253
32769,44.99647
32770,44.950253
32771,45.41729
32772,44.603153
32773,44.956837
32774,44.517803
32775,44.950253
32776,45.182743
32777,44.566048
32778,44.371685
32779,44.950253
32780,45.76409
32781,44.643475
32782,44.669743
32783,46.365036
32784,45.00117
32785,44.971165
32786,44.82616
32787,45.261013
32788,44.950253
32789,44.995056
32790,46.964794
32791,44.597168
32792,44.895897
32793,44.950253
32794,46.039997
32795,44.83416
32796,45.167847
32797,44.950253
32798,44.950253
32799,45.226547
32800,44.891983
32801,45.75069
32802,44.83906
32803,45.001446
32804,45.189957
32805,44.55738
32806,43.9152
32807,44.265087
32808,44.51537
32809,45.111965
32810,44.950253
32811,45.478138
32812,46.049973
32813,45.77062
32814,44.950253
32815,44.604813
32816,44.625816
32817,44.99094
32818,44.95449
32819,45.255604
32820,44.99094
32821,44.950253
32822,44.678726
32823,46.375023
32824,46.862007
32825,44.68076
32826,44.950253
32827,45.469997
32828,45.122883
32829,44.950253
32830,45.084965
32831,45.02043
32832,44.343296
32833,44.913548
32834,47.142166
32835,44.895584
32836,45.940193
32837,44.950253
32838,44.950253
32839,44.950253
32840,44.950253
32841,45.227535
32842,44.950253
32843,44.819958
32844,44.87693
32845,44.803707
32846,45.871113
32847,45.83824
32848,45.53255
32849,45.02043
32850,44.8955
32851,44.371685
32852,45.144764
32853,44.959263
32854,44.6904
32855,44.950253
32856,43.9152
32857,44.950253
32858,44.974228
32859,44.950253
32860,44.803707
32861,44.95391
32862,44.139996
32863,45.16592
32864,44.21953
32865,44.955914
32866,46.774654
32867,47.63374
32868,44.950253
32869,48.079315
32870,45.02595
32871,45.291058
32872,45.406723
32873,44.950253
32874,45.084965
32875,45.01161
32876,44.666065
32877,44.782143
32878,44.55661
32879,46.212543
32880,44.54414
32881,44.82028
32882,44.606373
32883,45.651566
32884,44.4306
32885,45.02948
32886,44.950253
32887,44.608467
32888,44.354534
32889,46.459545
32890,45.375835
32891,44.874138
32892,45.1135
32893,46.774654
32894,45.24317
32895,44.63239
32896,44.93301
32897,44.950253
32898,44.950253
32899,44.38771
32900,44.950253
32901,45.246258
32902,44.950253
32903,44.36458
32904,44.950253
32905,44.950253
32906,48.060154
32907,44.84345
32908,45.289345
32909,45.00128
32910,44.36458
32911,44.912395
32912,44.950253
32913,44.950253
32914,46.250893
32915,44.950253
32916,44.387703
32917,45.27907
32918,45.433147
32919,44.995083
32920,44.950253
32921,45.036827
32922,44.390926
32923,45.24607
32924,45.74949
32925,43.82649
32926,44.394318
32927,44.687824
32928,45.067883
32929,44.43132
32930,44.860027
32931,46.923203
32932,45.102962
32933,45.10875
32934,44.346676
32935,44.83906
32936,45.02043
32937,45.179897
32938,44.917267
32939,44.74972
32940,44.75667
32941,45.91757
32942,45.179897
32943,44.32603
32944,45.298523
32945,45.24317
32946,45.69933
32947,45.10296
32948,44.950253
32949,44.902485
32950,44.74558
32951,44.923794
32952,45.236317
32953,44.950253
32954,44.70559
32955,44.505226
32956,45.305187
32957,46.011593
32958,45.227535
32959,45.19695
32960,44.74877
32961,44.54414
32962,44.95329
32963,45.0903
32964,45.511402
32965,44.63012
32966,44.959267
32967,44.66911
32968,44.68076
32969,45.11188
32970,45.62698
32971,44.58878
32972,44.67269
32973,44.360004
32974,44.455128
32975,44.819958
32976,45.701187
32977,45.292072
32978,45.122883
32979,45.067097
32980,45.10231
32981,45.651566
32982,45.236496
32983,44.57961
32984,44.809372
32985,46.375023
32986,46.375023
32987,44.977497
32988,44.22297
32989,44.487152
32990,44.485104
32991,45.08461
32992,45.128567
32993,44.91262
32994,44.950253
32995,45.036827
32996,45.047764
32997,44.839058
32998,45.21368
32999,45.24287
33000,45.526653
33001,45.07826
33002,45.080563
33003,46.049973
33004,44.84415
33005,46.212543
33006,44.91701
33007,45.49862
33008,43.82649
33009,44.450222
33010,44.950253
33011,45.77581
33012,44.950253
33013,44.861168
33014,44.84452
33015,44.950253
33016,44.950253
33017,44.959606
33018,46.065777
33019,43.875706
33020,46.923203
33021,45.07806
33022,45.13013
33023,45.054867
33024,45.58708
33025,44.316753
33026,44.950253
33027,48.688267
33028,44.976852
33029,44.950253
33030,44.91197
33031,45.078453
33032,44.626125
33033,44.861164
33034,44.950253
33035,44.99094
33036,45.08461
33037,46.128902
33038,44.950253
33039,44.581398
33040,44.902485
33041,45.082542
33042,44.950253
33043,44.950253
33044,44.950253
33045,45.36823
33046,44.950253
33047,45.036827
33048,43.640625
33049,44.6041
33050,45.045734
33051,44.581398
33052,45.02595
33053,43.795654
33054,44.950253
33055,46.44481
33056,44.950253
33057,45.49862
33058,44.950253
33059,44.76398
33060,47.444107
33061,44.950253
33062,44.8401
33063,44.91904
33064,45.065567
33065,44.950253
33066,44.57842
33067,44.741505
33068,44.60847
33069,44.826157
33070,44.950253
33071,44.962112
33072,44.98971
33073,45.230293
33074,44.627213
33075,44.638317
33076,44.950253
33077,44.913544
33078,45.75069
33079,46.18643
33080,44.950253
33081,44.950253
33082,45.09987
33083,45.261013
33084,44.950253
33085,45.24607
33086,45.07806
33087,46.283325
33088,45.362736
33089,45.51305
33090,45.088516
33091,45.38909
33092,44.819958
33093,44.980854
33094,45.326035
33095,45.749493
33096,44.620182
33097,44.950253
33098,45.83824
33099,44.950253
33100,45.469997
33101,45.542908
33102,45.01219
33103,45.77581
33104,45.167763
33105,45.078453
33106,44.748066
33107,44.950253
33108,44.962112
33109,46.365032
33110,44.955914
33111,43.795654
33112,45.014942
33113,44.950253
33114,44.844147
33115,44.07888
33116,44.959263
33117,44.129475
33118,44.95256
33119,46.224583
33120,44.8401
33121,45.13013
33122,44.606373
33123,44.950253
33124,44.950253
33125,44.950253
33126,45.236317
33127,44.921017
33128,45.01161
33129,45.15611
33130,44.950253
33131,44.911015
33132,44.93577
33133,44.078884
33134,44.485104
33135,44.51537
33136,45.917576
33137,45.025536
